t_over_T,y1_case_0,y2_case_0,y1_case_1,y2_case_1,y1_case_2,y2_case_2
0.1245,0.709324729572274,0.709324729572274,0.709324729572274,-0.7048818539423615,0.709324729572274,-0.7093247295722739
0.126,0.7026499697988492,0.7026499697988492,0.7026499697988492,-0.7115356772092853,0.7026499697988492,-0.7026499697988493
0.1275,0.6959127965923143,0.6959127965923143,0.6959127965923143,-0.7181262977631887,0.6959127965923143,-0.6959127965923145
0.129,0.6891138083873485,0.6891138083873485,0.6891138083873485,-0.7246531301870467,0.6891138083873485,-0.6891138083873484
0.1305,0.6822536091093964,0.6822536091093964,0.6822536091093964,-0.7311155947298641,0.6822536091093964,-0.6822536091093965
0.132,0.6753328081210244,0.6753328081210244,0.6753328081210244,-0.7375131173581738,0.6753328081210244,-0.6753328081210246
0.1335,0.668352020167793,0.668352020167793,0.668352020167793,-0.7438451298070251,0.668352020167793,-0.6683520201677929
0.135,0.6613118653236518,0.6613118653236518,0.6613118653236518,-0.7501110696304595,0.6613118653236518,-0.6613118653236519
0.1365,0.654212968935861,0.654212968935861,0.654212968935861,-0.7563103802514719,0.654212968935861,-0.6542129689358612
0.138,0.6470559615694443,0.6470559615694443,0.6470559615694443,-0.762442511011448,0.6470559615694443,-0.6470559615694442
0.1395,0.6398414789511784,0.6398414789511784,0.6398414789511784,-0.7685069172190766,0.6398414789511784,-0.6398414789511782
0.14100000000000001,0.6325701619131244,0.6325701619131244,0.6325701619131244,-0.7745030601987337,0.6325701619131244,-0.6325701619131247
0.14250000000000002,0.6252426563357052,0.6252426563357052,0.6252426563357052,-0.7804304073383298,0.6252426563357052,-0.6252426563357051
0.14400000000000002,0.6178596130903342,0.6178596130903342,0.6178596130903342,-0.7862884321366189,0.6178596130903342,-0.617859613090334
0.1455,0.6104216879816026,0.6104216879816026,0.6104216879816026,-0.792076614249967,0.6104216879816026,-0.6104216879816027
0.147,0.6029295416890248,0.6029295416890248,0.6029295416890248,-0.7977944395385709,0.6029295416890248,-0.6029295416890246
0.1485,0.5953838397083551,0.5953838397083551,0.5953838397083551,-0.8034414001121274,0.5953838397083551,-0.5953838397083553
0.15,0.5877852522924731,0.5877852522924731,0.5877852522924731,-0.8090169943749473,0.5877852522924731,-0.5877852522924732
0.1515,0.5801344543918494,0.5801344543918494,0.5801344543918494,-0.8145207270705093,0.5801344543918494,-0.5801344543918493
0.153,0.572432125594591,0.572432125594591,0.572432125594591,-0.8199521093254521,0.572432125594591,-0.5724321255945912
0.1545,0.564678950066077,0.564678950066077,0.564678950066077,-0.8253106586929996,0.564678950066077,-0.5646789500660772
0.156,0.5568756164881881,0.5568756164881881,0.5568756164881881,-0.8305958991958126,0.5568756164881881,-0.5568756164881878
0.1575,0.5490228179981318,0.5490228179981318,0.5490228179981318,-0.83580736136827,0.5490228179981318,-0.5490228179981321
0.159,0.5411212521268758,0.5411212521268758,0.5411212521268758,-0.840944582298169,0.5411212521268758,-0.5411212521268759
0.1605,0.5331716207371886,0.5331716207371886,0.5331716207371886,-0.8460071056678423,0.5331716207371886,-0.5331716207371885
0.162,0.5251746299612957,0.5251746299612957,0.5251746299612957,-0.8509944817946917,0.5251746299612957,-0.525174629961296
0.1635,0.5171309901381572,0.5171309901381572,0.5171309901381572,-0.855906267671133,0.5171309901381572,-0.5171309901381573
0.165,0.5090414157503712,0.5090414157503712,0.5090414157503712,-0.8607420270039438,0.5090414157503712,-0.5090414157503711
0.1665,0.50090662536071,0.50090662536071,0.50090662536071,-0.8655013302530188,0.50090662536071,-0.5009066253607102
0.168,0.49272734154829156,0.49272734154829156,0.49272734154829156,-0.8701837546695257,0.49272734154829156,-0.4927273415482916
0.1695,0.4845042908443979,0.4845042908443979,0.4845042908443979,-0.8747888843334529,0.4845042908443979,-0.4845042908443978
0.171,0.4762382036679391,0.4762382036679391,0.4762382036679391,-0.8793163101905561,0.4762382036679391,-0.47623820366793945
0.17250000000000001,0.46792981426057334,0.46792981426057334,0.46792981426057334,-0.8837656300886935,0.46792981426057334,-0.46792981426057345
0.17400000000000002,0.45957986062148776,0.45957986062148776,0.45957986062148776,-0.8881364488135447,0.45957986062148776,-0.45957986062148765
0.17550000000000002,0.4511890844418451,0.4511890844418451,0.4511890844418451,-0.8924283781237178,0.4511890844418451,-0.45118908444184536
0.177,0.44275823103890166,0.44275823103890166,0.44275823103890166,-0.8966410367852359,0.44275823103890166,-0.4427582310389016
0.1785,0.4342880492898047,0.4342880492898047,0.4342880492898047,-0.9007740506053981,0.4342880492898047,-0.4342880492898052
0.18,0.42577929156507266,0.42577929156507266,0.42577929156507266,-0.9048270524660194,0.42577929156507266,-0.42577929156507294
0.1815,0.4172327136617654,0.4172327136617654,0.4172327136617654,-0.9087996823560401,0.4172327136617654,-0.41723271366176534
0.183,0.4086490747363491,0.4086490747363491,0.4086490747363491,-0.9126915874035028,0.4086490747363491,-0.40864907473634965
0.1845,0.40002913723726474,0.40002913723726474,0.40002913723726474,-0.9165024219068979,0.40002913723726474,-0.4000291372372651
0.186,0.39137366683720254,0.39137366683720254,0.39137366683720254,-0.9202318473658704,0.39137366683720254,-0.3913736668372024
0.1875,0.38268343236508984,0.38268343236508984,0.38268343236508984,-0.9238795325112867,0.38268343236508984,-0.38268343236509034
0.189,0.3739592057378004,0.3739592057378004,0.3739592057378004,-0.9274451533346613,0.3739592057378004,-0.3739592057378007
0.1905,0.36520176189158793,0.36520176189158793,0.36520176189158793,-0.9309283931169358,0.36520176189158793,-0.3652017618915878
0.192,0.35641187871325075,0.35641187871325075,0.35641187871325075,-0.934328942456612,0.35641187871325075,-0.35641187871325125
0.1935,0.347590336971037,0.347590336971037,0.347590336971037,-0.9376464992972355,0.347590336971037,-0.3475903369710373
0.195,0.3387379202452915,0.3387379202452915,0.3387379202452915,-0.9408807689542255,0.3387379202452915,-0.33873792024529137
0.1965,0.3298554148588529,0.3298554148588529,0.3298554148588529,-0.9440314641410497,0.3298554148588529,-0.32985541485885345
0.198,0.32094360980720943,0.32094360980720943,0.32094360980720943,-0.9470983049947442,0.32094360980720943,-0.32094360980720976
0.1995,0.3120032966884149,0.3120032966884149,0.3120032966884149,-0.9500810191007718,0.3120032966884149,-0.3120032966884148
0.201,0.303035269632774,0.303035269632774,0.303035269632774,-0.9529793415172187,0.303035269632774,-0.3030352696327745
0.2025,0.2940403252323039,0.2940403252323039,0.2940403252323039,-0.9557930147983301,0.2940403252323039,-0.2940403252323042
0.20400000000000001,0.28501926246997616,0.28501926246997616,0.28501926246997616,-0.958521789017376,0.28501926246997616,-0.2850192624699761
0.20550000000000002,0.2759728826487457,0.2759728826487457,0.2759728826487457,-0.9611654217888519,0.2759728826487457,-0.27597288264874625
0.20700000000000002,0.26690198932037545,0.26690198932037545,0.26690198932037545,-0.9637236782900097,0.26690198932037545,-0.2669019893203758
0.2085,0.2578073882140599,0.2578073882140599,0.2578073882140599,-0.9661963312817148,0.2578073882140599,-0.2578073882140598
0.21,0.24868988716485496,0.24868988716485496,0.24868988716485496,-0.968583161128631,0.24868988716485496,-0.2486898871648553
0.2115,0.23955029604192193,0.23955029604192193,0.23955029604192193,-0.970883955818731,0.23955029604192193,-0.23955029604192207
0.213,0.23038942667659063,0.23038942667659063,0.23038942667659063,-0.9730985109821266,0.23038942667659063,-0.23038942667659051
0.2145,0.22120809279024728,0.22120809279024728,0.22120809279024728,-0.9752266299092233,0.22120809279024728,-0.22120809279024764
0.216,0.21200710992205474,0.21200710992205474,0.21200710992205474,-0.9772681235681935,0.21200710992205474,-0.21200710992205485
0.2175,0.2027872953565125,0.2027872953565125,0.2027872953565125,-0.9792228106217659,0.2027872953565125,-0.20278729535651238
0.219,0.1935494680508604,0.1935494680508604,0.1935494680508604,-0.981090517443334,0.1935494680508604,-0.19354946805086073
0.2205,0.18429444856233337,0.18429444856233337,0.18429444856233337,-0.9828710781323792,0.18429444856233337,-0.1842944485623335
0.222,0.17502305897527604,0.17502305897527604,0.17502305897527604,-0.9845643345292054,0.17502305897527604,-0.17502305897527595
0.2235,0.16573612282811984,0.16573612282811984,0.16573612282811984,-0.9861701362289887,0.16573612282811984,-0.16573612282812017
0.225,0.15643446504023092,0.15643446504023092,0.15643446504023092,-0.9876883405951377,0.15643446504023092,-0.15643446504023104
0.2265,0.14711891183863735,0.14711891183863735,0.14711891183863735,-0.9891188127719618,0.14711891183863735,-0.14711891183863726
0.228,0.13779029068463797,0.13779029068463797,0.13779029068463797,-0.9904614256966512,0.13779029068463797,-0.13779029068463852
0.2295,0.1284494302003029,0.1284494302003029,0.1284494302003029,-0.9917160601105628,0.1284494302003029,-0.128449430200303
0.231,0.1190971600948697,0.1190971600948697,0.1190971600948697,-0.9928826045698137,0.1190971600948697,-0.11909716009486959
0.2325,0.10973431109104514,0.10973431109104514,0.10973431109104514,-0.9939609554551797,0.10973431109104514,-0.10973431109104571
0.234,0.10036171485121491,0.10036171485121491,0.10036171485121491,-0.9949510169813002,0.10036171485121491,-0.10036171485121503
0.23550000000000001,0.09098020390356985,0.09098020390356985,0.09098020390356985,-0.9958527012051857,0.09098020390356985,-0.09098020390356976
0.23700000000000002,0.08159061156815742,0.08159061156815742,0.08159061156815742,-0.9966659280340299,0.08159061156815742,-0.08159061156815799
0.23850000000000002,0.07219377188286061,0.07219377188286061,0.07219377188286061,-0.9973906252323237,0.07219377188286061,-0.07219377188286073
0.24,0.06279051952931353,0.06279051952931353,0.06279051952931353,-0.9980267284282716,0.06279051952931353,-0.06279051952931321
0.2415,0.05338168975876054,0.05338168975876054,0.05338168975876054,-0.9985741811195097,0.05338168975876054,-0.053381689758760884
0.243,0.043968118317864895,0.043968118317864895,0.043968118317864895,-0.9990329346781247,0.043968118317864895,-0.04396811831786501
0.2445,0.0345506413744724,0.0345506413744724,0.0345506413744724,-0.9994029483549729,0.0345506413744724,-0.03455064137447208
0.246,0.02513009544333753,0.02513009544333753,0.02513009544333753,-0.9996841892832999,0.02513009544333753,-0.025130095443337875
0.2475,0.015707317311820648,0.015707317311820648,0.015707317311820648,-0.9998766324816606,0.015707317311820648,-0.01570731731182077
0.249,0.006283143965559066,0.006283143965559066,0.006283143965559066,-0.9999802608561371,0.006283143965559066,-0.006283143965558744
0.2505,-0.003141587485879529,-0.003141587485879529,-0.003141587485879529,-0.9999950652018582,-0.003141587485879529,0.003141587485879184
0.252,-0.012566039883352653,-0.012566039883352653,-0.012566039883352653,-0.9999210442038161,-0.012566039883352653,0.012566039883352531
0.2535,-0.021989376092505012,-0.021989376092505012,-0.021989376092505012,-0.999758204436984,-0.021989376092505012,0.021989376092505335
0.255,-0.03141075907812828,-0.03141075907812828,-0.03141075907812828,-0.9995065603657316,-0.03141075907812828,0.03141075907812793
0.2565,-0.04082935197851006,-0.04082935197851006,-0.04082935197851006,-0.9991661343425401,-0.04082935197851006,0.04082935197850994
0.258,-0.05024431817976947,-0.05024431817976947,-0.05024431817976947,-0.9987369566060175,-0.05024431817976947,0.0502443181797698
0.2595,-0.0596548213901707,-0.0596548213901707,-0.0596548213901707,-0.9982190652782118,-0.0596548213901707,0.05965482139017035
0.261,-0.06906002571440588,-0.06906002571440588,-0.06906002571440588,-0.9976125063612252,-0.06906002571440588,0.06906002571440575
0.2625,-0.07845909572784487,-0.07845909572784487,-0.07845909572784487,-0.996917333733128,-0.07845909572784487,0.07845909572784521
0.264,-0.0878511965507432,-0.0878511965507432,-0.0878511965507432,-0.9961336091431725,-0.0878511965507432,0.08785119655074285
0.2655,-0.09723549392239943,-0.09723549392239943,-0.09723549392239943,-0.9952614022063083,-0.09723549392239943,0.0972354939223993
0.267,-0.10661115427525987,-0.10661115427525987,-0.10661115427525987,-0.9943007903969989,-0.10661115427525987,0.10661115427526019
0.2685,-0.11597734480896141,-0.11597734480896141,-0.11597734480896141,-0.9932518590423395,-0.11597734480896141,0.11597734480896106
0.27,-0.12533323356430437,-0.12533323356430437,-0.12533323356430437,-0.9921147013144779,-0.12533323356430437,0.12533323356430423
0.2715,-0.13467798949715257,-0.13467798949715257,-0.13467798949715257,-0.9908894182223387,-0.13467798949715257,0.1346779894971529
0.273,-0.14401078255225222,-0.14401078255225222,-0.14401078255225222,-0.989576118602651,-0.14401078255225222,0.14401078255225186
0.2745,-0.15333078373696077,-0.15333078373696077,-0.15333078373696077,-0.9881749191102804,-0.15333078373696077,0.15333078373696063
0.276,-0.16263716519488358,-0.16263716519488358,-0.16263716519488358,-0.986685944207868,-0.16263716519488358,0.16263716519488391
0.2775,-0.1719291002794096,-0.1719291002794096,-0.1719291002794096,-0.985109326154774,-0.1719291002794096,0.17192910027940927
0.279,-0.1812057636271375,-0.1812057636271375,-0.1812057636271375,-0.9834452049953296,-0.1812057636271375,0.1812057636271374
0.2805,-0.1904663312311899,-0.1904663312311899,-0.1904663312311899,-0.9816937285463989,-0.1904663312311899,0.1904663312311902
0.28200000000000003,-0.1997099805144071,-0.1997099805144071,-0.1997099805144071,-0.9798550523842469,-0.1997099805144071,0.19970998051440675
0.28350000000000003,-0.20893589040241187,-0.20893589040241187,-0.20893589040241187,-0.9779293398307218,-0.20893589040241187,0.20893589040241173
0.28500000000000003,-0.21814324139654256,-0.21814324139654256,-0.21814324139654256,-0.9759167619387474,-0.21814324139654256,0.2181432413965429
0.28650000000000003,-0.22733121564664655,-0.22733121564664655,-0.22733121564664655,-0.973817497477129,-0.22733121564664655,0.2273312156466462
0.28800000000000003,-0.23649899702372484,-0.23649899702372484,-0.23649899702372484,-0.9716317329146739,-0.23649899702372484,0.23649899702372473
0.2895,-0.24564577119242614,-0.24564577119242614,-0.24564577119242614,-0.9693596624036294,-0.24564577119242614,0.2456457711924258
0.291,-0.25477072568338205,-0.25477072568338205,-0.25477072568338205,-0.9670014877624351,-0.25477072568338205,0.25477072568338194
0.2925,-0.26387304996537264,-0.26387304996537264,-0.26387304996537264,-0.9645574184577982,-0.26387304996537264,0.2638730499653721
0.294,-0.27295193551732505,-0.27295193551732505,-0.27295193551732505,-0.962027671586086,-0.27295193551732505,0.2729519355173247
0.2955,-0.28200657590012934,-0.28200657590012934,-0.28200657590012934,-0.9594124718540429,-0.28200657590012934,0.28200657590012923
0.297,-0.2910361668282716,-0.2910361668282716,-0.2910361668282716,-0.9567120515588305,-0.2910361668282716,0.2910361668282711
0.2985,-0.3000399062412761,-0.3000399062412761,-0.3000399062412761,-0.9539266505673937,-0.3000399062412761,0.30003990624127574
0.3,-0.30901699437494734,-0.30901699437494734,-0.30901699437494734,-0.9510565162951536,-0.30901699437494734,0.30901699437494723
0.3015,-0.31796663383241075,-0.31796663383241075,-0.31796663383241075,-0.9481019036840321,-0.31796663383241075,0.3179666338324102
0.303,-0.32688802965494235,-0.32688802965494235,-0.32688802965494235,-0.9450630751798049,-0.32688802965494235,0.326888029654942
0.3045,-0.3357803893925806,-0.3357803893925806,-0.3357803893925806,-0.9419403007087906,-0.3357803893925806,0.3357803893925805
0.306,-0.3446429231745169,-0.3446429231745169,-0.3446429231745169,-0.9387338576538742,-0.3446429231745169,0.34464292317451634
0.3075,-0.35347484377925703,-0.35347484377925703,-0.35347484377925703,-0.9354440308298675,-0.35347484377925703,0.3534748437792567
0.309,-0.36227536670454563,-0.36227536670454563,-0.36227536670454563,-0.9320711124582111,-0.36227536670454563,0.3622753667045455
0.3105,-0.37104371023705085,-0.37104371023705085,-0.37104371023705085,-0.9286154021410175,-0.37104371023705085,0.3710437102370503
0.312,-0.379779095521801,-0.379779095521801,-0.379779095521801,-0.9250772068344582,-0.379779095521801,0.37977909552180067
0.3135,-0.38848074663136606,-0.38848074663136606,-0.38848074663136606,-0.9214568408214985,-0.38848074663136606,0.38848074663136595
0.315,-0.39714789063478045,-0.39714789063478045,-0.39714789063478045,-0.9177546256839813,-0.39714789063478045,0.39714789063477995
0.3165,-0.4057797576661999,-0.4057797576661999,-0.4057797576661999,-0.9139708902740613,-0.4057797576661999,0.40577975766619956
0.318,-0.41437558099328414,-0.41437558099328414,-0.41437558099328414,-0.9101059706849957,-0.41437558099328414,0.41437558099328403
0.3195,-0.4229345970853031,-0.4229345970853031,-0.4229345970853031,-0.9061602102212899,-0.4229345970853031,0.4229345970853026
0.321,-0.43145604568095913,-0.43145604568095913,-0.43145604568095913,-0.9021339593682028,-0.43145604568095913,0.4314560456809594
0.3225,-0.43993916985591514,-0.43993916985591514,-0.43993916985591514,-0.8980275757606156,-0.43993916985591514,0.439939169855915
0.324,-0.4483832160900321,-0.4483832160900321,-0.4483832160900321,-0.8938414241512639,-0.4483832160900321,0.4483832160900316
0.3255,-0.45678743433429964,-0.45678743433429964,-0.45678743433429964,-0.8895758763783379,-0.45678743433429964,0.4567874343342999
0.327,-0.46515107807745837,-0.46515107807745837,-0.46515107807745837,-0.8852313113324553,-0.46515107807745837,0.46515107807745826
0.3285,-0.47347340441231206,-0.47347340441231206,-0.47347340441231206,-0.8808081149230037,-0.47347340441231206,0.47347340441231156
0.33,-0.48175367410171543,-0.48175367410171543,-0.48175367410171543,-0.8763066800438636,-0.48175367410171543,0.4817536741017157
0.3315,-0.4899911516442366,-0.4899911516442366,-0.4899911516442366,-0.8717274065385089,-0.4899911516442366,0.4899911516442365
0.333,-0.49818510533949073,-0.49818510533949073,-0.49818510533949073,-0.8670707011644901,-0.49818510533949073,0.49818510533949023
0.3345,-0.5063348073531327,-0.5063348073531327,-0.5063348073531327,-0.8623369775573039,-0.5063348073531327,0.506334807353133
0.336,-0.5144395337815065,-0.5144395337815065,-0.5144395337815065,-0.8575266561936523,-0.5144395337815065,0.5144395337815064
0.3375,-0.5224985647159488,-0.5224985647159488,-0.5224985647159488,-0.8526401643540923,-0.5224985647159488,0.5224985647159484
0.339,-0.5305111843067343,-0.5305111843067343,-0.5305111843067343,-0.8476779360850831,-0.5305111843067343,0.5305111843067345
0.3405,-0.5384766808266602,-0.5384766808266602,-0.5384766808266602,-0.8426404121604323,-0.5384766808266602,0.5384766808266601
0.342,-0.546394346734269,-0.546394346734269,-0.546394346734269,-0.8375280400421418,-0.546394346734269,0.5463943467342686
0.3435,-0.5542634787366942,-0.5542634787366942,-0.5542634787366942,-0.8323412738406634,-0.5542634787366942,0.5542634787366946
0.34500000000000003,-0.5620833778521307,-0.5620833778521307,-0.5620833778521307,-0.8270805742745618,-0.5620833778521307,0.5620833778521306
0.34650000000000003,-0.5698533494719238,-0.5698533494719238,-0.5698533494719238,-0.8217464086295903,-0.5698533494719238,0.5698533494719232
0.34800000000000003,-0.5775727034222677,-0.5775727034222677,-0.5775727034222677,-0.8163392507171838,-0.5775727034222677,0.5775727034222681
0.34950000000000003,-0.5852407540255101,-0.5852407540255101,-0.5852407540255101,-0.8108595808323734,-0.5852407540255101,0.5852407540255101
0.35100000000000003,-0.5928568201610592,-0.5928568201610592,-0.5928568201610592,-0.805307885711122,-0.5928568201610592,0.5928568201610588
0.3525,-0.6004202253258839,-0.6004202253258839,-0.6004202253258839,-0.7996846584870907,-0.6004202253258839,0.6004202253258838
0.354,-0.6079302976946052,-0.6079302976946052,-0.6079302976946052,-0.7939903986478356,-0.6079302976946052,0.6079302976946054
0.3555,-0.6153863701791715,-0.6153863701791715,-0.6153863701791715,-0.7882256119904401,-0.6153863701791715,0.6153863701791711
0.357,-0.6227877804881123,-0.6227877804881123,-0.6227877804881123,-0.7823908105765882,-0.6227877804881123,0.6227877804881123
0.3585,-0.6301338711853689,-0.6301338711853689,-0.6301338711853689,-0.7764865126870788,-0.6301338711853689,0.6301338711853691
0.36,-0.6374239897486897,-0.6374239897486897,-0.6374239897486897,-0.7705132427757893,-0.6374239897486897,0.6374239897486893
0.3615,-0.6446574886275912,-0.6446574886275912,-0.6446574886275912,-0.7644715314230918,-0.6446574886275912,0.6446574886275911
0.363,-0.6518337253008786,-0.6518337253008786,-0.6518337253008786,-0.7583619152887221,-0.6518337253008786,0.6518337253008788
0.3645,-0.658952062333717,-0.658952062333717,-0.658952062333717,-0.7521849370641115,-0.658952062333717,0.6589520623337165
0.366,-0.6660118674342516,-0.6660118674342516,-0.6660118674342516,-0.7459411454241822,-0.6660118674342516,0.6660118674342514
0.3675,-0.6730125135097731,-0.6730125135097731,-0.6730125135097731,-0.7396310949786099,-0.6730125135097731,0.6730125135097733
0.369,-0.6799533787224192,-0.6799533787224192,-0.6799533787224192,-0.7332553462225601,-0.6799533787224192,0.6799533787224188
0.3705,-0.6868338465444082,-0.6868338465444082,-0.6868338465444082,-0.7268144654869029,-0.6868338465444082,0.686833846544408
0.372,-0.6936533058128047,-0.6936533058128047,-0.6936533058128047,-0.720309024887907,-0.6936533058128047,0.693653305812805
0.3735,-0.7004111507838063,-0.7004111507838063,-0.7004111507838063,-0.7137396022764213,-0.7004111507838063,0.700411150783806
