r_sobre_r0,plano,cilindrico,esferico
2.005008347245409,1.0,0.4987510407993339,0.24875260069841884
2.01669449081803,1.0,0.4958609271523179,0.24587805907635632
2.0283806343906514,1.0,0.49300411522633736,0.24305305763010374
2.040066777963272,1.0,0.49018003273322425,0.2402764644903448
2.0517529215358934,1.0,0.48738812042310814,0.2375471799295702
2.063439065108514,1.0,0.4846278317152104,0.2348641352729863
2.0751252086811354,1.0,0.4818986323411102,0.2322262918522325
2.0868113522537564,1.0,0.47919999999999996,0.22963263999999997
2.0984974958263773,1.0,0.47653142402545745,0.2270821980837303
2.1101836393989983,1.0,0.4738924050632911,0.2245740115766704
2.1218697829716193,1.0,0.4712824547600315,0.2221071521646411
2.1335559265442403,1.0,0.46870109546165883,0.21968071688695906
2.1452420701168613,1.0,0.466147859922179,0.21729382731002742
2.1569282136894827,1.0,0.4636222910216718,0.21494562873218373
2.1686143572621033,1.0,0.46112394149345654,0.21263528941846074
2.1803005008347247,1.0,0.4586523736600306,0.21036199986398033
2.1919866444073457,1.0,0.4562071591774562,0.20812497208476483
2.2036727879799667,1.0,0.4537878787878788,0.20592343893480256
2.2153589315525877,1.0,0.45139412207987945,0.20375665344826507
2.2270450751252087,1.0,0.4490254872563718,0.20162388820582214
2.2387312186978297,1.0,0.44668158090976884,0.19952443472405038
2.2504173622704506,1.0,0.44436201780415435,0.19745760286697955
2.262103505843072,1.0,0.4420664206642066,0.19542272027886326
2.2737896494156926,1.0,0.43979441997063146,0.1934191318373042
2.285475792988314,1.0,0.43754565376186993,0.19144619912590216
2.2971619365609346,1.0,0.4353197674418605,0.18950329992563553
2.308848080133556,1.0,0.433116413593637,0.18758982772421443
2.320534223706177,1.0,0.4309352517985611,0.1857051912426893
2.332220367278798,1.0,0.4287759484609878,0.18384881397861969
2.343906510851419,1.0,0.42663817663817666,0.18202013376514803
2.35559265442404,1.0,0.42452161587526577,0.1802186023453467
2.3672787979966614,1.0,0.42242595204513395,0.1784436849612378
2.378964941569282,1.0,0.4203508771929825,0.17669485995690984
2.3906510851419034,1.0,0.4182960893854748,0.17497161839518116
2.402337228714524,1.0,0.4162612925642808,0.17327346368728577
2.4140233722871454,1.0,0.4142461964038727,0.1715999112350759
2.4257095158597664,1.0,0.4122505161734343,0.169950488085263
2.4373956594323873,1.0,0.41027397260273973,0.16832473259523362
2.4490818030050083,1.0,0.40831629175187456,0.16672219411000197
2.4607679465776293,1.0,0.4063772048846676,0.1651424326498751
